alteracao_do_aparelho_reprodutor|risco_violencia_domestica|sintoma_hormonal,"Então, doutora, eu queria entender se isso é normal ou se eu deveria investigar. Tenho ondas de calor e suor noturno de vez em quando, acho que é hormonal. Tenho cólicas mais fortes do que o normal e dor pélvica. Quando o clima muda em casa, eu sinto que é melhor não tocar em assunto nenhum. Eu tento levar, mas tem dias que pesa."
alteracao_do_aparelho_digestivo|fadiga_persistente|isolamento_social|sintoma_hormonal,"De forma objetiva, doutora, eu queria entender se isso é normal ou se eu deveria investigar. Mesmo em dias tranquilos eu estou esgotada. Tenho respondido menos mensagens e preferido ficar no meu canto. Sinto barriga inchada e uma sensação de digestão lenta. Isso aparece em fases específicas, então eu suspeito de hormônio."
dor_de_cabeca_frequente|fadiga_persistente|risco_violencia_domestica,"Sei lá, eu estou ficando preocupada porque está mais frequente. Eu tenho exaustão diária e isso atrapalha minha rotina. A dor vem atrás dos olhos e piora com luz. Eu não gosto muito de entrar em detalhes, mas eu fico mais em alerta em casa."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"Olha, eu estou ficando preocupada porque está mais frequente. Minha cabeça dói com frequência e às vezes dá náusea junto. Tenho desconforto pélvico e sensação de inchaço abdominal baixo. Meu corpo parece diferente perto do ciclo, como se os hormônios mudassem tudo. Sinto barriga inchada e uma sensação de digestão lenta. Eu fico sem energia o tempo inteiro, como se não recuperasse. Eu não sei se é estresse, mas tem me incomodado bastante."
dor_de_cabeca_frequente|dor_muscular,"Tenho notado que eu vim mais pra checar e não deixar acumular. Eu tenho dor muscular nas pernas e nas costas sem motivo claro. Eu não sei se é estresse, mas tem me incomodado bastante."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_respiratorio|dor_de_cabeca_frequente,"Observei que eu não queria exagerar, mas achei melhor comentar. Às vezes parece que meu coração está batendo forte demais. Eu acordo com a garganta seca e uma tosse que incomoda. Quando estou mais cansada, a dor aparece e demora pra ir embora. Eu pensei que fosse fase, mas não está passando."
alteracao_do_aparelho_digestivo|risco_violencia_domestica,"Olha, eu não queria exagerar, mas achei melhor comentar. Tenho dor no estômago e náusea principalmente à noite. Eu pensei que fosse fase, mas não está passando."
fadiga_persistente|sintoma_hormonal,"Ah doutora, eu pensei que fosse fase, mas não está passando. Parece que meu corpo está desregulado, eu atribuo a hormônios. Eu fico muito cansada, com corpo pesado, todo dia. Eu fico insegura se é algo sério."
alteracao_do_aparelho_respiratorio|sintoma_hormonal,"Ah doutora, eu vim mais pra checar e não deixar acumular. Meu corpo parece diferente perto do ciclo, como se os hormônios mudassem tudo. Eu acordo com a garganta seca e uma tosse que incomoda. Eu não sei se é estresse, mas tem me incomodado bastante."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|sintoma_hormonal,"Então, eu não queria exagerar, mas achei melhor comentar. Às vezes parece que meu coração está batendo forte demais. Parece que meu corpo está desregulado, eu atribuo a hormônios. A dor vem atrás dos olhos e piora com luz. Minha menstruação veio diferente, com manchas e dor. Eu não queria exagerar, mas achei melhor comentar."
alteracao_do_aparelho_reprodutor|fadiga_persistente|sintoma_hormonal,"Tipo, eu estou ficando preocupada porque está mais frequente. Meu humor e meu corpo mudam juntos perto do ciclo, parece hormonal. Eu acordo cansada todo dia, mesmo quando durmo. Tenho cólicas mais fortes do que o normal e dor pélvica. Eu vim mais pra checar e não deixar acumular."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_respiratorio|aperto_no_peito,Observei que eu vim mais pra checar e não deixar acumular. Tenho tido tosse seca que vai e volta. Às vezes parece que meu coração está batendo forte demais. Eu estou ficando preocupada porque está mais frequente.
alteracao_do_aparelho_digestivo|dor_muscular|fadiga_persistente,"Observei que eu vim mais pra checar e não deixar acumular. Meu corpo fica pesado e com dores, tipo 'quebrada'. Sinto estufamento, gases e desconforto no estômago. É um cansaço que não melhora com descanso. Eu não queria exagerar, mas achei melhor comentar."
dor_de_cabeca_frequente|sintoma_hormonal,"De forma objetiva, eu vim mais pra checar e não deixar acumular. No fim da tarde minha cabeça pesa e a dor fica chata e constante. Tenho oscilação de sintomas junto do meu ciclo, então penso em hormônio. Eu não queria exagerar, mas achei melhor comentar."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_respiratorio|aperto_no_peito|dor_de_cabeca_frequente,Nas últimas semanas eu percebi isso mais nas últimas semanas. Tenho tido tosse seca que vai e volta. Às vezes parece que meu peito fecha e eu preciso respirar fundo. Eu vim mais pra checar e não deixar acumular.
aperto_no_peito|isolamento_social|sintoma_hormonal,"Então, eu percebi isso mais nas últimas semanas. Eu parei de ir em lugares que eu gostava, não tenho ânimo. Meu corpo parece diferente perto do ciclo, como se os hormônios mudassem tudo. Dá uma sensação de opressão no peito que me assusta um pouco. Eu só queria uma orientação do que fazer."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|dor_muscular|fadiga_persistente|sintoma_hormonal,"De forma objetiva, eu vim mais pra checar e não deixar acumular. Eu fico com dor no ombro e no pescoço, parece que tudo trava. Eu notei queda de cabelo e mudanças que parecem hormonais. A dor vem atrás dos olhos e piora com luz. Tenho diarreia em alguns dias e fico fraca depois. Eu fico sem energia o tempo inteiro, como se não recuperasse. Tenho desconforto pélvico e sensação de inchaço abdominal baixo. Eu pensei que fosse fase, mas não está passando."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_reprodutor|sintoma_hormonal,"Tenho notado que eu não queria exagerar, mas achei melhor comentar. Tenho diarreia em alguns dias e fico fraca depois. Tenho ondas de calor e suor noturno de vez em quando, acho que é hormonal. Minha menstruação veio diferente, com manchas e dor. Eu não queria exagerar, mas achei melhor comentar."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_respiratorio|aperto_no_peito|dor_de_cabeca_frequente|risco_violencia_domestica,"Então, eu só queria uma orientação do que fazer. Quando fico nervosa, o peito aperta e demora a passar. Eu sinto um 'tranco' no coração e fico preocupada. A dor vem atrás dos olhos e piora com luz. Eu estou ficando preocupada porque está mais frequente."
alteracao_do_aparelho_cardiovascular|isolamento_social,"Tipo, eu só queria uma orientação do que fazer. Tenho sentido tontura e batimentos rápidos em alguns momentos. Eu não sei se é estresse, mas tem me incomodado bastante."
dor_muscular|sintoma_hormonal,"Sei lá, doutora, eu queria entender se isso é normal ou se eu deveria investigar. Tenho ondas de calor e suor noturno de vez em quando, acho que é hormonal. Eu tenho dor muscular nas pernas e nas costas sem motivo claro. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_digestivo|alteracao_do_aparelho_respiratorio|dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"Olha, eu percebi isso mais nas últimas semanas. Meu humor e meu corpo mudam juntos perto do ciclo, parece hormonal. Tenho tido tosse seca que vai e volta. Eu fico com o estômago embrulhado quando estou preocupada. É uma dor meio apertada, como se tivesse uma faixa na cabeça. Às vezes parece que meu coração está batendo forte demais. Eu me sinto exausta desde cedo e vou piorando ao longo do dia. Eu percebi isso mais nas últimas semanas."
dor_de_cabeca_frequente|dor_muscular|fadiga_persistente,"Tenho notado que eu só queria uma orientação do que fazer. É uma dor meio apertada, como se tivesse uma faixa na cabeça. Meus ombros ficam doloridos e eu acordo rígida. Eu fico sem energia o tempo inteiro, como se não recuperasse."
alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"Tipo, eu fico insegura se é algo sério. Tenho sensação de 'desbalanço' hormonal, difícil explicar. Eu tive sangramento fora de hora e fiquei preocupada. Mesmo em dias tranquilos eu estou esgotada. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
alteracao_do_aparelho_cardiovascular|dor_de_cabeca_frequente,"Percebi um padrão: eu não queria exagerar, mas achei melhor comentar. Eu tenho dor de cabeça várias vezes na semana, tipo uma pressão na testa. Já aconteceu de eu sentir o coração irregular por alguns segundos. Eu só queria uma orientação do que fazer."
isolamento_social|sintoma_hormonal,"Tenho notado que eu tento levar, mas tem dias que pesa. Eu não tenho muita vontade de ver gente, nem família. Eu não queria exagerar, mas achei melhor comentar."
alteracao_do_aparelho_respiratorio|fadiga_persistente,"Tipo, eu pensei que fosse fase, mas não está passando. É um cansaço constante, não é só sono. Em alguns momentos eu sinto falta de ar e fico ansiosa junto. Eu tento levar, mas tem dias que pesa."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_reprodutor|fadiga_persistente|sintoma_hormonal,"Nas últimas semanas eu estou ficando preocupada porque está mais frequente. Sinto estufamento, gases e desconforto no estômago. Eu sinto que estou sempre no limite, sem bateria. Tenho desconforto pélvico e sensação de inchaço abdominal baixo. Isso aparece em fases específicas, então eu suspeito de hormônio."
alteracao_do_aparelho_digestivo|fadiga_persistente,"Sei lá, eu percebi isso mais nas últimas semanas. Mesmo em dias tranquilos eu estou esgotada. Eu tenho sentido enjoo e azia com frequência. Eu não sei se é estresse, mas tem me incomodado bastante."
dor_de_cabeca_frequente|dor_muscular|fadiga_persistente,"Então, eu não sei se é estresse, mas tem me incomodado bastante. Eu acordo cansada todo dia, mesmo quando durmo. As costas e o pescoço doem, principalmente depois de um dia longo. A dor vem atrás dos olhos e piora com luz. Eu fico insegura se é algo sério."
dor_muscular|fadiga_persistente,"Então, eu tento levar, mas tem dias que pesa. Eu tenho fadiga que dura semanas, sem melhora. As costas e o pescoço doem, principalmente depois de um dia longo. Eu percebi isso mais nas últimas semanas."
dor_de_cabeca_frequente|risco_violencia_domestica,"Olha, eu percebi isso mais nas últimas semanas. No fim da tarde minha cabeça pesa e a dor fica chata e constante. Eu vim mais pra checar e não deixar acumular."
alteracao_do_aparelho_digestivo|fadiga_persistente|sintoma_hormonal,"Observei que eu não sei se é estresse, mas tem me incomodado bastante. Eu tenho sentido enjoo e azia com frequência. É um cansaço constante, não é só sono."
fadiga_persistente|isolamento_social,"Então, eu não queria exagerar, mas achei melhor comentar. Eu ando evitando sair e encontrar pessoas, até amigas próximas. Mesmo em dias tranquilos eu estou esgotada. Eu não queria exagerar, mas achei melhor comentar."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_respiratorio|isolamento_social,"Sei lá, eu não queria exagerar, mas achei melhor comentar. Tenho refluxo e queimação depois de comer. Minha respiração fica curta e eu preciso parar e respirar fundo. Eu parei de ir em lugares que eu gostava, não tenho ânimo."
alteracao_do_aparelho_respiratorio|aperto_no_peito|dor_de_cabeca_frequente|dor_muscular,"Tipo, eu estou ficando preocupada porque está mais frequente. O peito fica apertado e eu sinto que preciso parar o que estou fazendo. Minhas costas doem quase todo dia, principalmente lombar. Minha cabeça dói com frequência e às vezes dá náusea junto. Eu tento levar, mas tem dias que pesa."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|sintoma_hormonal,"Tenho notado que eu não queria exagerar, mas achei melhor comentar. Tenho cólicas mais fortes do que o normal e dor pélvica. Eu acordo com a cabeça pesada e isso vai e volta durante o dia. Eu fico com o estômago embrulhado quando estou preocupada. Meu humor e meu corpo mudam juntos perto do ciclo, parece hormonal."
dor_de_cabeca_frequente|fadiga_persistente|isolamento_social,"Tenho notado que eu fico insegura se é algo sério. É um cansaço que não melhora com descanso. Minha cabeça dói com frequência e às vezes dá náusea junto. Eu tento levar, mas tem dias que pesa."
alteracao_do_aparelho_digestivo|aperto_no_peito|dor_de_cabeca_frequente|fadiga_persistente|isolamento_social|risco_violencia_domestica,"Tipo, eu só queria uma orientação do que fazer. Eu tenho fadiga que dura semanas, sem melhora. Eu me afastei um pouco das minhas amigas sem perceber. Eu acordo com a cabeça pesada e isso vai e volta durante o dia. Quando fico nervosa, o peito aperta e demora a passar. Tenho dor no estômago e náusea principalmente à noite. Eu percebi isso mais nas últimas semanas."
alteracao_do_aparelho_digestivo|dor_de_cabeca_frequente|sintoma_hormonal,"Ah doutora, eu tento levar, mas tem dias que pesa. No fim da tarde minha cabeça pesa e a dor fica chata e constante. Eu tenho sentido enjoo e azia com frequência. Eu sinto que tem algo hormonal, porque isso piora em certas fases do mês."
alteracao_do_aparelho_cardiovascular|dor_de_cabeca_frequente,"Tipo, doutora, eu queria entender se isso é normal ou se eu deveria investigar. Meu coração acelera do nada e eu sinto palpitação. Eu não sei se é estresse, mas tem me incomodado bastante."
alteracao_do_aparelho_digestivo|dor_de_cabeca_frequente,"Então, eu vim mais pra checar e não deixar acumular. É uma dor meio apertada, como se tivesse uma faixa na cabeça. Eu fico com o estômago embrulhado quando estou preocupada. Eu não sei se é estresse, mas tem me incomodado bastante."
dor_de_cabeca_frequente|sintoma_hormonal,"De forma objetiva, eu só queria uma orientação do que fazer. Minha cabeça dói com frequência e às vezes dá náusea junto. Eu notei queda de cabelo e mudanças que parecem hormonais. Eu pensei que fosse fase, mas não está passando."
alteracao_do_aparelho_digestivo|fadiga_persistente|isolamento_social,"Percebi um padrão: eu tento levar, mas tem dias que pesa. Eu ando evitando sair e encontrar pessoas, até amigas próximas. Meu intestino está desregulado, alterna entre preso e solto. Eu acordo cansada todo dia, mesmo quando durmo. Eu só queria uma orientação do que fazer."
dor_de_cabeca_frequente|dor_muscular|fadiga_persistente,"Olha, eu vim mais pra checar e não deixar acumular. No fim da tarde minha cabeça pesa e a dor fica chata e constante. As costas e o pescoço doem, principalmente depois de um dia longo."
alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"Observei que eu fico insegura se é algo sério. Eu me sinto exausta desde cedo e vou piorando ao longo do dia. Parece que meu corpo está desregulado, eu atribuo a hormônios. Eu tenho dor de cabeça várias vezes na semana, tipo uma pressão na testa. Tenho desconforto pélvico e sensação de inchaço abdominal baixo. Eu vim mais pra checar e não deixar acumular."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|fadiga_persistente,"Percebi um padrão: eu não sei se é estresse, mas tem me incomodado bastante. Eu me sinto exausta desde cedo e vou piorando ao longo do dia. Tenho diarreia em alguns dias e fico fraca depois. Quando estou mais cansada, a dor aparece e demora pra ir embora. Eu não sei se é estresse, mas tem me incomodado bastante."
dor_de_cabeca_frequente|sintoma_hormonal,"Percebi um padrão: eu pensei que fosse fase, mas não está passando. Eu sinto uma dor de cabeça quase diária, principalmente quando estou tensa. Meu corpo parece diferente perto do ciclo, como se os hormônios mudassem tudo."
aperto_no_peito|isolamento_social,"Tenho notado que eu não sei se é estresse, mas tem me incomodado bastante. Eu me afastei um pouco das minhas amigas sem perceber. Eu não sei se é estresse, mas tem me incomodado bastante."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"Ah doutora, eu pensei que fosse fase, mas não está passando. Tenho desconforto pélvico e sensação de inchaço abdominal baixo. Ando com constipação e desconforto abdominal. Tenho oscilação de sintomas junto do meu ciclo, então penso em hormônio. Eu acordo com a cabeça pesada e isso vai e volta durante o dia. Eu tenho fadiga que dura semanas, sem melhora. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
isolamento_social|sintoma_hormonal,"Ah doutora, eu vim mais pra checar e não deixar acumular. Tenho respondido menos mensagens e preferido ficar no meu canto. Eu notei queda de cabelo e mudanças que parecem hormonais. Eu tento levar, mas tem dias que pesa."
aperto_no_peito|sintoma_hormonal,"Tenho notado que doutora, eu queria entender se isso é normal ou se eu deveria investigar. Quando fico nervosa, o peito aperta e demora a passar. Eu sinto que tem algo hormonal, porque isso piora em certas fases do mês. Eu vim mais pra checar e não deixar acumular."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_digestivo,"Percebi um padrão: doutora, eu queria entender se isso é normal ou se eu deveria investigar. Eu sinto um 'tranco' no coração e fico preocupada. Ando com constipação e desconforto abdominal. Eu percebi isso mais nas últimas semanas."
alteracao_do_aparelho_reprodutor|sintoma_hormonal,"De forma objetiva, eu vim mais pra checar e não deixar acumular. Tenho sensação de 'desbalanço' hormonal, difícil explicar. Meu ciclo encurtou e eu tive cólica forte. Eu não queria exagerar, mas achei melhor comentar."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|fadiga_persistente,"Nas últimas semanas eu só queria uma orientação do que fazer. Minha menstruação veio diferente, com manchas e dor. Minha cabeça dói com frequência e às vezes dá náusea junto. Ando com constipação e desconforto abdominal. Eu fico sem energia o tempo inteiro, como se não recuperasse. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
fadiga_persistente|sintoma_hormonal,"Percebi um padrão: eu tento levar, mas tem dias que pesa. Eu fico muito cansada, com corpo pesado, todo dia. Tenho oscilação de sintomas junto do meu ciclo, então penso em hormônio. Eu estou ficando preocupada porque está mais frequente."
alteracao_do_aparelho_digestivo|dor_muscular|fadiga_persistente|sintoma_hormonal,"Tipo, eu percebi isso mais nas últimas semanas. Meu pescoço e ombros ficam travados, como tensão acumulada. Eu tenho exaustão diária e isso atrapalha minha rotina. Meu humor e meu corpo mudam juntos perto do ciclo, parece hormonal. Sinto estufamento, gases e desconforto no estômago. Eu percebi isso mais nas últimas semanas."
alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|sintoma_hormonal,"Sei lá, eu percebi isso mais nas últimas semanas. Tem dias que é enxaqueca, fica latejando e me derruba. Sinto inchaço e mudanças no corpo que eu acho que são hormonais. Tenho sangramento irregular e cólicas que não eram assim antes. Eu só queria uma orientação do que fazer."
aperto_no_peito|dor_de_cabeca_frequente|dor_muscular|risco_violencia_domestica,"Ah doutora, eu percebi isso mais nas últimas semanas. Eu fico com o peito apertado e dá vontade de suspirar o tempo todo. Minha musculatura fica dolorida e às vezes eu tenho câimbra. Quando estou mais cansada, a dor aparece e demora pra ir embora. Eu tenho medo de que qualquer coisa vire briga, então eu me calo. Eu não sei se é estresse, mas tem me incomodado bastante."
dor_de_cabeca_frequente|fadiga_persistente,"Então, doutora, eu queria entender se isso é normal ou se eu deveria investigar. Eu acordo com a cabeça pesada e isso vai e volta durante o dia. Mesmo em dias tranquilos eu estou esgotada. Eu só queria uma orientação do que fazer."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_reprodutor,"Então, eu só queria uma orientação do que fazer. Tenho diarreia em alguns dias e fico fraca depois. Notei mudança no fluxo menstrual, veio mais intenso."
aperto_no_peito|fadiga_persistente|isolamento_social,"Ah doutora, eu tento levar, mas tem dias que pesa. Eu fico com o peito apertado e dá vontade de suspirar o tempo todo. Eu tenho fadiga que dura semanas, sem melhora. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
dor_muscular|fadiga_persistente,"Observei que eu percebi isso mais nas últimas semanas. Eu fico com dor no ombro e no pescoço, parece que tudo trava. É um cansaço que não melhora com descanso. Eu percebi isso mais nas últimas semanas."
dor_de_cabeca_frequente|fadiga_persistente,"Observei que eu vim mais pra checar e não deixar acumular. Eu acordo com a cabeça pesada e isso vai e volta durante o dia. Eu tenho exaustão diária e isso atrapalha minha rotina. Eu não sei se é estresse, mas tem me incomodado bastante."
dor_de_cabeca_frequente|dor_muscular,"Então, eu vim mais pra checar e não deixar acumular. É uma dor meio apertada, como se tivesse uma faixa na cabeça. Meu corpo fica pesado e com dores, tipo 'quebrada'. Eu fico insegura se é algo sério."
alteracao_do_aparelho_cardiovascular|fadiga_persistente,"De forma objetiva, eu não queria exagerar, mas achei melhor comentar. Eu tenho fadiga que dura semanas, sem melhora. Eu sinto um 'tranco' no coração e fico preocupada. Eu só queria uma orientação do que fazer."
dor_muscular|fadiga_persistente,"Tenho notado que eu não queria exagerar, mas achei melhor comentar. Minhas costas doem quase todo dia, principalmente lombar. Eu fico muito cansada, com corpo pesado, todo dia. Eu não sei se é estresse, mas tem me incomodado bastante."
alteracao_do_aparelho_reprodutor|fadiga_persistente|sintoma_hormonal,"Tenho notado que eu vim mais pra checar e não deixar acumular. Eu acordo cansada todo dia, mesmo quando durmo. Senti dor pélvica e o ciclo desregulou nas últimas semanas. Meu humor e meu corpo mudam juntos perto do ciclo, parece hormonal. Eu pensei que fosse fase, mas não está passando."
fadiga_persistente|sintoma_hormonal,"Percebi um padrão: eu só queria uma orientação do que fazer. Eu fico sem energia o tempo inteiro, como se não recuperasse. Eu sinto que tem algo hormonal, porque isso piora em certas fases do mês. Eu não sei se é estresse, mas tem me incomodado bastante."
dor_de_cabeca_frequente|dor_muscular|isolamento_social|risco_violencia_domestica,"Sei lá, eu tento levar, mas tem dias que pesa. Quando o clima muda em casa, eu sinto que é melhor não tocar em assunto nenhum. Minha cabeça dói com frequência e às vezes dá náusea junto. Eu fico com dor no ombro e no pescoço, parece que tudo trava. Eu não quero conversar com ninguém na maior parte dos dias. Eu fico insegura se é algo sério."
fadiga_persistente|isolamento_social,"Percebi um padrão: eu só queria uma orientação do que fazer. Eu acordo cansada todo dia, mesmo quando durmo. Eu não quero conversar com ninguém na maior parte dos dias. Eu não sei se é estresse, mas tem me incomodado bastante."
isolamento_social|risco_violencia_domestica,"Sei lá, eu não queria exagerar, mas achei melhor comentar. Tenho respondido menos mensagens e preferido ficar no meu canto. Eu tenho escolhido minhas palavras o tempo todo pra não criar problema."
alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|sintoma_hormonal,"Nas últimas semanas eu estou ficando preocupada porque está mais frequente. Tenho sangramento irregular e cólicas que não eram assim antes. Minha cabeça dói com frequência e às vezes dá náusea junto. Isso aparece em fases específicas, então eu suspeito de hormônio."
aperto_no_peito|dor_de_cabeca_frequente|dor_muscular|fadiga_persistente|risco_violencia_domestica,"Então, eu pensei que fosse fase, mas não está passando. Em alguns momentos meu peito aperta e eu fico mais tensa. Eu fico sem energia o tempo inteiro, como se não recuperasse. Às vezes eu fico tensa só de pensar em falar como eu estou me sentindo em casa. Eu tenho dor muscular nas pernas e nas costas sem motivo claro. A dor vem atrás dos olhos e piora com luz. Eu só queria uma orientação do que fazer."
alteracao_do_aparelho_cardiovascular|aperto_no_peito,"Ah doutora, eu tento levar, mas tem dias que pesa. Eu fico com o coração acelerado e mãos frias. Dá uma sensação de opressão no peito que me assusta um pouco. Eu só queria uma orientação do que fazer."
alteracao_do_aparelho_digestivo|sintoma_hormonal,"Observei que eu não queria exagerar, mas achei melhor comentar. Tenho diarreia em alguns dias e fico fraca depois. Parece que meu corpo está desregulado, eu atribuo a hormônios. Eu tento levar, mas tem dias que pesa."
dor_muscular|fadiga_persistente,Nas últimas semanas eu fico insegura se é algo sério. Eu sinto muita tensão no pescoço e isso desce para as costas. Eu tenho exaustão diária e isso atrapalha minha rotina.
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_respiratorio|aperto_no_peito|sintoma_hormonal,"Olha, eu só queria uma orientação do que fazer. É como se algo estivesse pressionando aqui no meio do peito. Quando deito, às vezes sinto que a respiração fica mais difícil. Tenho episódios de batimento acelerado quando eu paro pra descansar. Tenho ondas de calor e suor noturno de vez em quando, acho que é hormonal."
alteracao_do_aparelho_cardiovascular|risco_violencia_domestica,"Ah doutora, eu pensei que fosse fase, mas não está passando. Tenho episódios de batimento acelerado quando eu paro pra descansar. Eu tenho medo de que qualquer coisa vire briga, então eu me calo. Eu vim mais pra checar e não deixar acumular."
dor_muscular|fadiga_persistente,"Tenho notado que eu não sei se é estresse, mas tem me incomodado bastante. Eu sinto dor no corpo, como se eu tivesse carregado peso. Eu fico sem energia o tempo inteiro, como se não recuperasse. Eu vim mais pra checar e não deixar acumular."
dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"Ah doutora, eu fico insegura se é algo sério. Eu notei queda de cabelo e mudanças que parecem hormonais. Minha cabeça dói com frequência e às vezes dá náusea junto. Eu tenho exaustão diária e isso atrapalha minha rotina. Eu pensei que fosse fase, mas não está passando."
aperto_no_peito|dor_de_cabeca_frequente|risco_violencia_domestica,"Então, eu tento levar, mas tem dias que pesa. Quando fico nervosa, o peito aperta e demora a passar. A dor vem atrás dos olhos e piora com luz. Eu me sinto meio na ponta dos pés dentro de casa, tentando não irritar ninguém."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_respiratorio|aperto_no_peito|dor_de_cabeca_frequente|dor_muscular|fadiga_persistente,"Ah doutora, eu pensei que fosse fase, mas não está passando. Já aconteceu de eu sentir o coração irregular por alguns segundos. Em alguns momentos meu peito aperta e eu fico mais tensa. Eu tenho fadiga que dura semanas, sem melhora. Eu sinto falta de ar às vezes, como se a respiração ficasse curta. Eu fico com dor no ombro e no pescoço, parece que tudo trava. No fim da tarde minha cabeça pesa e a dor fica chata e constante. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
aperto_no_peito|dor_muscular|fadiga_persistente,"Sei lá, eu tento levar, mas tem dias que pesa. Eu fico com o peito apertado e dá vontade de suspirar o tempo todo. Minhas costas doem quase todo dia, principalmente lombar. Eu fico sem energia o tempo inteiro, como se não recuperasse. Doutora, eu queria entender se isso é normal ou se eu deveria investigar."
dor_muscular|fadiga_persistente|sintoma_hormonal,"Tipo, eu estou ficando preocupada porque está mais frequente. É um cansaço constante, não é só sono. Eu sinto muita tensão no pescoço e isso desce para as costas. Tenho oscilação de sintomas junto do meu ciclo, então penso em hormônio. Eu não queria exagerar, mas achei melhor comentar."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_respiratorio|aperto_no_peito,"Olha, eu percebi isso mais nas últimas semanas. Sinto uma taquicardia curta e depois passa, mas assusta. Tenho sensação de garganta irritada e peito 'pesado' pra respirar. Em alguns momentos meu peito aperta e eu fico mais tensa. Eu pensei que fosse fase, mas não está passando."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_digestivo|alteracao_do_aparelho_respiratorio,"De forma objetiva, eu vim mais pra checar e não deixar acumular. Às vezes parece que meu coração está batendo forte demais. Em alguns momentos eu sinto falta de ar e fico ansiosa junto. Eu estou ficando preocupada porque está mais frequente."
alteracao_do_aparelho_digestivo|fadiga_persistente|isolamento_social,"Olha, eu só queria uma orientação do que fazer. Meu apetite mudou, tem dia que eu esqueço de comer. Eu pensei que fosse fase, mas não está passando."
alteracao_do_aparelho_cardiovascular|alteracao_do_aparelho_digestivo|alteracao_do_aparelho_respiratorio|aperto_no_peito|fadiga_persistente|sintoma_hormonal,"Observei que eu não queria exagerar, mas achei melhor comentar. Meu intestino está desregulado, alterna entre preso e solto. Às vezes parece que meu coração está batendo forte demais. Sinto um chiado leve ao respirar, principalmente à noite. É como se algo estivesse pressionando aqui no meio do peito. É um cansaço que não melhora com descanso. Sinto inchaço e mudanças no corpo que eu acho que são hormonais."
dor_de_cabeca_frequente|dor_muscular|fadiga_persistente,"Tipo, eu pensei que fosse fase, mas não está passando. Eu fico sem energia o tempo inteiro, como se não recuperasse. É uma dor meio apertada, como se tivesse uma faixa na cabeça. As costas e o pescoço doem, principalmente depois de um dia longo. Eu só queria uma orientação do que fazer."
alteracao_do_aparelho_digestivo|alteracao_do_aparelho_reprodutor|dor_de_cabeca_frequente|fadiga_persistente|sintoma_hormonal,"Sei lá, doutora, eu queria entender se isso é normal ou se eu deveria investigar. Notei mudança no fluxo menstrual, veio mais intenso. Eu acordo cansada todo dia, mesmo quando durmo. Eu sinto que tem algo hormonal, porque isso piora em certas fases do mês. Minha cabeça dói com frequência e às vezes dá náusea junto. Eu não queria exagerar, mas achei melhor comentar."
